mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__regressor__learning_rate,param_model__regressor__min_child_samples,param_model__regressor__n_estimators,param_model__regressor__num_leaves,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
226.41786148548127,37.072458525115415,0.5445021152496338,0.17601608447412112,0.024311517473561695,27,161,39,"{'model__regressor__learning_rate': np.float64(0.024311517473561695), 'model__regressor__min_child_samples': 27, 'model__regressor__n_estimators': 161, 'model__regressor__num_leaves': 39}",0.3389720092940436,0.29279689993161606,0.4346461246153529,0.4347377198904022,0.5026158900109503,0.3925275969431078,0.4306331757047227,0.34353260562185395,0.47705744864066923,0.3960580298608467,0.40435775005135655,0.06172543145593138,5
351.19398572444913,39.013754051077754,0.4983189821243286,0.06374971443838766,0.10988835349262449,48,313,42,"{'model__regressor__learning_rate': np.float64(0.10988835349262449), 'model__regressor__min_child_samples': 48, 'model__regressor__n_estimators': 313, 'model__regressor__num_leaves': 42}",0.3430676253915037,0.2597878133508591,0.33214500472468,0.34310693608017295,0.4568971401269538,0.4022016378037321,0.3782967032967033,0.27279456864279517,0.37054860442733395,0.338475793375029,0.3497321827219763,0.054790818985251385,39
314.2041713237762,37.95406023325731,0.4857622623443604,0.06248092063101085,0.09418651387715517,39,200,62,"{'model__regressor__learning_rate': np.float64(0.09418651387715517), 'model__regressor__min_child_samples': 39, 'model__regressor__n_estimators': 200, 'model__regressor__num_leaves': 62}",0.37725118483412323,0.2610584700716432,0.3641920062866997,0.43354850318256444,0.44978610715013234,0.40665364501291656,0.369070396516461,0.30479234625741625,0.40259862981337113,0.37677759859258175,0.37457288877179096,0.053716561617160576,14
285.05778710842134,18.81994908459262,0.5206519603729248,0.08478565973255708,0.11698671808344924,5,104,41,"{'model__regressor__learning_rate': np.float64(0.11698671808344924), 'model__regressor__min_child_samples': 5, 'model__regressor__n_estimators': 104, 'model__regressor__num_leaves': 41}",0.4054561105347959,0.3357928568195192,0.33978504019573574,0.35880196924678476,0.39488508578405124,0.424333458505445,0.39046465676588693,0.315913887716336,0.38556933483652767,0.322858567995284,0.36738609684003665,0.03574562901266185,22
396.2475952148437,36.96593989469901,0.6144960880279541,0.17576228376820976,0.045397737962343365,18,382,24,"{'model__regressor__learning_rate': np.float64(0.045397737962343365), 'model__regressor__min_child_samples': 18, 'model__regressor__n_estimators': 382, 'model__regressor__num_leaves': 24}",0.3730261686423617,0.30090888938151195,0.3673407328569257,0.39101399137308135,0.44460150500977014,0.42610762386495216,0.34511873350923483,0.2974250738708315,0.384968040555433,0.3755669069556501,0.37060776660197525,0.044813374139138384,19
180.88390784263612,57.02928468632405,0.4779004335403442,0.042649397172836286,0.1165994334528681,30,141,28,"{'model__regressor__learning_rate': np.float64(0.1165994334528681), 'model__regressor__min_child_samples': 30, 'model__regressor__n_estimators': 141, 'model__regressor__num_leaves': 28}",0.416715770617767,0.3097877592400766,0.34205178050720153,0.4157887597775466,0.37396177999864944,0.39185718759787036,0.3580898268398268,0.2999011062303075,0.4416029745920266,0.3236227559092416,0.3673379701310514,0.04630518421198741,23
358.5993099451065,63.26731952656234,0.5319499015808106,0.09224568685976098,0.04025788035030943,36,330,47,"{'model__regressor__learning_rate': np.float64(0.04025788035030943), 'model__regressor__min_child_samples': 36, 'model__regressor__n_estimators': 330, 'model__regressor__num_leaves': 47}",0.38396624472573837,0.31494176372712146,0.3313194309101539,0.39794857578487774,0.46044874615046194,0.4061178001952489,0.40183865165545263,0.28059661739246244,0.3979748389076404,0.3424690067923811,0.3717621676241539,0.050502876423356914,18
346.9153914213181,50.083234992052645,0.5621938943862915,0.13706075800190967,0.11432741296391911,41,330,60,"{'model__regressor__learning_rate': np.float64(0.11432741296391911), 'model__regressor__min_child_samples': 41, 'model__regressor__n_estimators': 330, 'model__regressor__num_leaves': 60}",0.37303036450936633,0.3097877592400766,0.37232933819697756,0.3670243047952705,0.48047106667796324,0.41247484909456744,0.35000654707345813,0.2802397267630442,0.359802062618508,0.29217565051541705,0.35973416694846494,0.05587516964803371,32
226.30830879211425,69.03726200076784,0.5415498971939087,0.11495267280506355,0.09097616369525097,33,135,28,"{'model__regressor__learning_rate': np.float64(0.09097616369525097), 'model__regressor__min_child_samples': 33, 'model__regressor__n_estimators': 135, 'model__regressor__num_leaves': 28}",0.3405119313774695,0.279934240569915,0.41219497203270017,0.4069343454805211,0.49441232353361797,0.3914788514973757,0.43498452012383904,0.3133380089937704,0.3603936607679157,0.3102882587297867,0.3744471113106912,0.06241737815046503,15
309.9649275064468,25.592293914960468,0.49813659191131593,0.06500898327421964,0.02154698647431895,26,383,17,"{'model__regressor__learning_rate': np.float64(0.02154698647431895), 'model__regressor__min_child_samples': 26, 'model__regressor__n_estimators': 383, 'model__regressor__num_leaves': 17}",0.35736742821211476,0.3214976435022626,0.38733358465109824,0.45313800566006324,0.5058721434770033,0.43939899833055096,0.4643477286730521,0.30962388578882527,0.43146165092662114,0.4460275400721081,0.41160686092936993,0.06147770623014941,3
